promoter_id	tss_id
CPROM17001	CTSS21180
CPROM17002	CTSS21181
CPROM17002	CTSS21182
CPROM17003	CTSS21183
CPROM17004	CTSS21184
CPROM17005	CTSS21185
CPROM17006	CTSS21186
CPROM17006	CTSS21187
CPROM17006	CTSS21188
CPROM17006	CTSS21189
CPROM17007	CTSS21190
CPROM17008	CTSS21191
CPROM17008	CTSS21192
CPROM17008	CTSS21193
CPROM17008	CTSS21194
CPROM17009	CTSS21195
CPROM17010	CTSS21196
CPROM17010	CTSS21197
CPROM17011	CTSS21198
CPROM17012	CTSS21199
CPROM17013	CTSS21200
CPROM17014	CTSS21201
CPROM17015	CTSS21202
CPROM17015	CTSS21203
CPROM17016	CTSS21204
CPROM17017	CTSS21205
CPROM17018	CTSS21206
CPROM17018	CTSS21207
CPROM17018	CTSS21208
CPROM17018	CTSS21209
CPROM17018	CTSS21210
CPROM17018	CTSS21211
CPROM17019	CTSS21212
CPROM17020	CTSS21213
CPROM17020	CTSS21214
CPROM17021	CTSS21215
CPROM17022	CTSS21216
CPROM17023	CTSS21217
CPROM17024	CTSS21218
CPROM17025	CTSS21219
CPROM17025	CTSS21220
CPROM17026	CTSS21221
CPROM17027	CTSS21222
CPROM17028	CTSS21223
CPROM17029	CTSS21224
CPROM17030	CTSS21225
CPROM17030	CTSS21226
CPROM17031	CTSS21227
CPROM17031	CTSS21228
CPROM17031	CTSS21229
CPROM17031	CTSS21230
CPROM17032	CTSS21231
CPROM17033	CTSS21232
CPROM17034	CTSS21233
CPROM17035	CTSS21234
CPROM17036	CTSS21235
CPROM17036	CTSS21236
CPROM17037	CTSS21237
CPROM17038	CTSS21238
CPROM17039	CTSS21239
CPROM17039	CTSS21240
CPROM17040	CTSS21241
CPROM17041	CTSS21242
CPROM17042	CTSS21243
CPROM17043	CTSS21244
CPROM17044	CTSS21245
CPROM17044	CTSS21246
CPROM17045	CTSS21247
CPROM17045	CTSS21248
CPROM17046	CTSS21249
CPROM17046	CTSS21250
CPROM17047	CTSS21251
CPROM17048	CTSS21252
CPROM17049	CTSS21253
CPROM17050	CTSS21254
CPROM17051	CTSS21255
CPROM17052	CTSS21256
CPROM17053	CTSS21257
CPROM17054	CTSS21258
CPROM17055	CTSS21259
CPROM17056	CTSS21260
CPROM17057	CTSS21261
CPROM17058	CTSS21262
CPROM17058	CTSS21263
CPROM17059	CTSS21264
CPROM17060	CTSS21265
CPROM17061	CTSS21266
CPROM17062	CTSS21267
CPROM17062	CTSS21268
CPROM17063	CTSS21269
CPROM17064	CTSS21270
CPROM17065	CTSS21271
CPROM17066	CTSS21272
CPROM17066	CTSS21273
CPROM17067	CTSS21274
CPROM17068	CTSS21275
CPROM17069	CTSS21276
CPROM17070	CTSS21277
CPROM17071	CTSS21278
CPROM17072	CTSS21279
CPROM17073	CTSS21280
CPROM17074	CTSS21281
CPROM17075	CTSS21282
CPROM17076	CTSS21283
CPROM17077	CTSS21284
CPROM17078	CTSS21285
CPROM17079	CTSS21286
CPROM17080	CTSS21287
CPROM17081	CTSS21288
CPROM17082	CTSS21289
CPROM17082	CTSS21290
CPROM17082	CTSS21291
CPROM17082	CTSS21292
CPROM17083	CTSS21293
CPROM17084	CTSS21294
CPROM17085	CTSS21295
CPROM17085	CTSS21296
CPROM17086	CTSS21297
CPROM17086	CTSS21298
CPROM17087	CTSS21299
CPROM17088	CTSS21300
CPROM17089	CTSS21301
CPROM17090	CTSS21302
CPROM17091	CTSS21303
CPROM17092	CTSS21304
CPROM17093	CTSS21305
CPROM17094	CTSS21306
CPROM17094	CTSS21307
CPROM17095	CTSS21308
CPROM17096	CTSS21309
CPROM17097	CTSS21310
CPROM17098	CTSS21311
CPROM17099	CTSS21312
CPROM17100	CTSS21313
CPROM17100	CTSS21314
CPROM17101	CTSS21315
CPROM17102	CTSS21316
CPROM17103	CTSS21317
CPROM17103	CTSS21318
CPROM17103	CTSS21319
CPROM17103	CTSS21320
CPROM17104	CTSS21321
CPROM17105	CTSS21322
CPROM17106	CTSS21323
CPROM17107	CTSS21324
CPROM17108	CTSS21325
CPROM17109	CTSS21326
CPROM17110	CTSS21327
CPROM17111	CTSS21328
CPROM17112	CTSS21329
CPROM17113	CTSS21330
CPROM17114	CTSS21331
CPROM17115	CTSS21332
CPROM17116	CTSS21333
CPROM17117	CTSS21334
CPROM17118	CTSS21335
CPROM17118	CTSS21336
CPROM17119	CTSS21337
CPROM17120	CTSS21339
CPROM17121	CTSS21338
CPROM17122	CTSS21340
CPROM17123	CTSS21341
CPROM17123	CTSS21342
CPROM17123	CTSS21343
CPROM17123	CTSS21344
CPROM17123	CTSS21345
CPROM17123	CTSS21346
CPROM17124	CTSS21347
CPROM17125	CTSS21348
CPROM17126	CTSS21349
CPROM17127	CTSS21350
CPROM17128	CTSS21351
CPROM17128	CTSS21352
CPROM17129	CTSS21353
CPROM17129	CTSS21354
CPROM17129	CTSS21355
CPROM17130	CTSS21356
CPROM17131	CTSS21357
CPROM17132	CTSS21358
CPROM17133	CTSS21359
CPROM17134	CTSS21360
CPROM17135	CTSS21361
CPROM17136	CTSS21362
CPROM17137	CTSS21363
CPROM17138	CTSS21364
CPROM17139	CTSS21365
CPROM17139	CTSS21366
CPROM17140	CTSS21367
CPROM17141	CTSS21368
CPROM17142	CTSS21369
CPROM17142	CTSS21370
CPROM17143	CTSS21371
CPROM17144	CTSS21372
CPROM17145	CTSS21373
CPROM17146	CTSS21374
CPROM17147	CTSS21375
CPROM17148	CTSS21376
CPROM17149	CTSS21377
CPROM17150	CTSS21378
CPROM17151	CTSS21379
CPROM17152	CTSS21380
CPROM17152	CTSS21381
CPROM17153	CTSS21382
CPROM17154	CTSS21383
CPROM17154	CTSS21384
CPROM17155	CTSS21385
CPROM17155	CTSS21386
CPROM17156	CTSS21387
CPROM17157	CTSS21388
CPROM17158	CTSS21389
CPROM17159	CTSS21390
CPROM17160	CTSS21391
CPROM17160	CTSS21392
CPROM17160	CTSS21394
CPROM17161	CTSS21393
CPROM17162	CTSS21395
CPROM17163	CTSS21396
CPROM17164	CTSS21397
CPROM17165	CTSS21398
CPROM17165	CTSS21399
CPROM17166	CTSS21400
CPROM17167	CTSS21401
CPROM17167	CTSS21402
CPROM17168	CTSS21403
CPROM17169	CTSS21404
CPROM17170	CTSS21405
CPROM17171	CTSS21406
CPROM17171	CTSS21407
CPROM17172	CTSS21408
CPROM17173	CTSS21409
CPROM17174	CTSS21410
CPROM17175	CTSS21411
CPROM17176	CTSS21412
CPROM17177	CTSS21413
CPROM17178	CTSS21414
CPROM17179	CTSS21415
CPROM17180	CTSS21416
CPROM17181	CTSS21417
CPROM17182	CTSS21418
CPROM17183	CTSS21419
CPROM17184	CTSS21420
CPROM17185	CTSS21421
CPROM17186	CTSS21422
CPROM17187	CTSS21423
CPROM17188	CTSS21424
CPROM17189	CTSS21425
CPROM17190	CTSS21426
CPROM17191	CTSS21427
CPROM17192	CTSS21428
CPROM17192	CTSS21429
CPROM17192	CTSS21430
CPROM17193	CTSS21431
CPROM17194	CTSS21432
CPROM17194	CTSS21433
CPROM17195	CTSS21434
CPROM17196	CTSS21435
CPROM17197	CTSS21436
CPROM17198	CTSS21437
CPROM17199	CTSS21438
CPROM17200	CTSS21439
CPROM17201	CTSS21440
CPROM17202	CTSS21441
CPROM17203	CTSS21442
CPROM17204	CTSS21443
CPROM17205	CTSS21444
CPROM17206	CTSS21445
CPROM17207	CTSS21446
CPROM17208	CTSS21447
CPROM17209	CTSS21448
CPROM17210	CTSS21449
CPROM17211	CTSS21450
CPROM17212	CTSS21451
CPROM17213	CTSS21452
CPROM17213	CTSS21453
CPROM17214	CTSS21454
CPROM17215	CTSS21455
CPROM17216	CTSS21456
CPROM17216	CTSS21457
CPROM17216	CTSS21458
CPROM17217	CTSS21459
CPROM17218	CTSS21460
CPROM17218	CTSS21461
CPROM17219	CTSS21462
CPROM17219	CTSS21463
CPROM17220	CTSS21464
CPROM17221	CTSS21465
CPROM17222	CTSS21466
CPROM17222	CTSS21467
CPROM17222	CTSS21468
CPROM17223	CTSS21469
CPROM17224	CTSS21470
CPROM17225	CTSS21471
CPROM17226	CTSS21472
CPROM17226	CTSS21473
CPROM17226	CTSS21474
CPROM17227	CTSS21475
CPROM17228	CTSS21476
CPROM17228	CTSS21477
CPROM17228	CTSS21478
CPROM17229	CTSS21479
CPROM17230	CTSS21480
CPROM17231	CTSS21481
CPROM17232	CTSS21482
CPROM17233	CTSS21483
CPROM17234	CTSS21484
CPROM17235	CTSS21485
CPROM17236	CTSS21486
CPROM17237	CTSS21487
CPROM17238	CTSS21488
CPROM17239	CTSS21489
CPROM17240	CTSS21490
CPROM17241	CTSS21491
CPROM17242	CTSS21492
CPROM17243	CTSS21493
CPROM17244	CTSS21494
CPROM17245	CTSS21495
CPROM17245	CTSS21496
CPROM17246	CTSS21497
CPROM17247	CTSS21498
CPROM17248	CTSS21499
CPROM17249	CTSS21500
CPROM17250	CTSS21501
CPROM17251	CTSS21502
CPROM17252	CTSS21503
CPROM17253	CTSS21504
CPROM17254	CTSS21505
CPROM17255	CTSS21506
CPROM17256	CTSS21507
CPROM17257	CTSS21508
CPROM17258	CTSS21509
CPROM17259	CTSS21510
CPROM17260	CTSS21511
CPROM17261	CTSS21512
CPROM17262	CTSS21513
CPROM17263	CTSS21514
CPROM17264	CTSS21515
CPROM17265	CTSS21516
CPROM17266	CTSS21517
CPROM17267	CTSS21518
CPROM17268	CTSS21519
CPROM17269	CTSS21520
CPROM17270	CTSS21521
CPROM17271	CTSS21522
CPROM17272	CTSS21523
CPROM17273	CTSS21524
CPROM17274	CTSS21525
CPROM17275	CTSS21526
CPROM17276	CTSS21527
CPROM17277	CTSS21528
CPROM17278	CTSS21529
CPROM17279	CTSS21530
CPROM17280	CTSS21531
CPROM17281	CTSS21532
CPROM17282	CTSS21533
CPROM17283	CTSS21534
CPROM17284	CTSS21535
CPROM17285	CTSS21536
CPROM17286	CTSS21537
CPROM17287	CTSS21538
CPROM17288	CTSS21539
CPROM17289	CTSS21540
CPROM17290	CTSS21541
CPROM17291	CTSS21542
CPROM17292	CTSS21543
CPROM17293	CTSS21544
CPROM17294	CTSS21545
CPROM17295	CTSS21546
CPROM17296	CTSS21547
CPROM17297	CTSS21548
CPROM17298	CTSS21549
CPROM17298	CTSS21550
CPROM17298	CTSS21551
CPROM17299	CTSS21552
CPROM17300	CTSS21553
CPROM17300	CTSS21554
CPROM17300	CTSS21555
CPROM17301	CTSS21556
CPROM17301	CTSS21557
CPROM17302	CTSS21558
CPROM17303	CTSS21559
CPROM17304	CTSS21560
CPROM17304	CTSS21561
CPROM17305	CTSS21562
CPROM17306	CTSS21563
CPROM17307	CTSS21564
CPROM17308	CTSS21565
CPROM17309	CTSS21566
CPROM17310	CTSS21567
CPROM17311	CTSS21568
CPROM17312	CTSS21569
CPROM17313	CTSS21570
CPROM17314	CTSS21571
CPROM17315	CTSS21572
CPROM17316	CTSS21573
CPROM17317	CTSS21574
CPROM17318	CTSS21575
CPROM17318	CTSS21576
CPROM17319	CTSS21577
CPROM17320	CTSS21578
CPROM17321	CTSS21579
CPROM17322	CTSS21580
CPROM17323	CTSS21581
CPROM17324	CTSS21582
CPROM17324	CTSS21583
CPROM17324	CTSS21584
CPROM17325	CTSS21585
CPROM17326	CTSS21586
CPROM17327	CTSS21587
CPROM17328	CTSS21588
CPROM17329	CTSS21589
CPROM17330	CTSS21590
CPROM17331	CTSS21591
CPROM17332	CTSS21592
CPROM17333	CTSS21593
CPROM17334	CTSS21594
CPROM17334	CTSS21595
CPROM17335	CTSS21596
CPROM17336	CTSS21597
CPROM17336	CTSS21598
CPROM17337	CTSS21599
CPROM17337	CTSS21600
CPROM17338	CTSS21601
CPROM17339	CTSS21602
CPROM17339	CTSS21603
CPROM17340	CTSS21604
CPROM17340	CTSS21606
CPROM17340	CTSS21607
CPROM17341	CTSS21605
CPROM17342	CTSS21608
CPROM17343	CTSS21609
CPROM17344	CTSS21610
CPROM17344	CTSS21611
CPROM17344	CTSS21612
CPROM17344	CTSS21613
CPROM17344	CTSS21614
CPROM17344	CTSS21615
CPROM17345	CTSS21616
CPROM17345	CTSS21617
CPROM17346	CTSS21618
CPROM17346	CTSS21619
CPROM17347	CTSS21620
CPROM17348	CTSS21621
CPROM17349	CTSS21622
CPROM17349	CTSS21623
CPROM17349	CTSS21624
CPROM17350	CTSS21625
CPROM17351	CTSS21626
CPROM17351	CTSS21627
CPROM17352	CTSS21628
CPROM17353	CTSS21629
CPROM17353	CTSS21630
CPROM17354	CTSS21631
CPROM17355	CTSS21632
CPROM17355	CTSS21633
CPROM17356	CTSS21634
CPROM17357	CTSS21635
CPROM17358	CTSS21636
CPROM17359	CTSS21637
CPROM17359	CTSS21638
CPROM17360	CTSS21639
CPROM17361	CTSS21640
CPROM17362	CTSS21641
CPROM17363	CTSS21642
CPROM17364	CTSS21643
CPROM17365	CTSS21644
CPROM17366	CTSS21645
CPROM17367	CTSS21646
CPROM17368	CTSS21647
CPROM17368	CTSS21648
CPROM17368	CTSS21649
CPROM17369	CTSS21650
CPROM17369	CTSS21651
CPROM17369	CTSS21652
CPROM17370	CTSS21653
CPROM17371	CTSS21654
CPROM17372	CTSS21655
CPROM17373	CTSS21656
CPROM17374	CTSS21657
CPROM17375	CTSS21658
CPROM17376	CTSS21659
CPROM17377	CTSS21660
CPROM17378	CTSS21661
CPROM17379	CTSS21662
CPROM17380	CTSS21663
CPROM17380	CTSS21664
CPROM17381	CTSS21665
CPROM17382	CTSS21666
CPROM17383	CTSS21667
CPROM17384	CTSS21668
CPROM17385	CTSS21669
CPROM17386	CTSS21670
CPROM17386	CTSS21671
CPROM17387	CTSS21672
CPROM17388	CTSS21673
CPROM17389	CTSS21674
CPROM17390	CTSS21675
CPROM17390	CTSS21676
CPROM17391	CTSS21677
CPROM17392	CTSS21678
CPROM17392	CTSS21679
CPROM17393	CTSS21680
CPROM17394	CTSS21681
CPROM17395	CTSS21682
CPROM17395	CTSS21683
CPROM17396	CTSS21684
CPROM17396	CTSS21685
CPROM17397	CTSS21686
CPROM17398	CTSS21687
CPROM17399	CTSS21688
CPROM17399	CTSS21689
CPROM17400	CTSS21690
CPROM17400	CTSS21691
CPROM17401	CTSS21692
CPROM17401	CTSS21693
CPROM17402	CTSS21694
CPROM17402	CTSS21695
CPROM17402	CTSS21696
CPROM17402	CTSS21697
CPROM17403	CTSS21698
CPROM17403	CTSS21699
CPROM17404	CTSS21700
CPROM17405	CTSS21701
CPROM17406	CTSS21702
CPROM17406	CTSS21703
CPROM17407	CTSS21704
CPROM17408	CTSS21705
CPROM17408	CTSS21706
CPROM17409	CTSS21707
CPROM17410	CTSS21708
CPROM17411	CTSS21709
CPROM17412	CTSS21710
CPROM17413	CTSS21711
CPROM17414	CTSS21712
CPROM17415	CTSS21713
CPROM17416	CTSS21714
CPROM17417	CTSS21715
CPROM17417	CTSS21716
CPROM17418	CTSS21717
CPROM17418	CTSS21718
CPROM17418	CTSS21719
CPROM17419	CTSS21720
CPROM17420	CTSS21721
CPROM17421	CTSS21722
CPROM17421	CTSS21723
CPROM17422	CTSS21724
CPROM17423	CTSS21725
CPROM17424	CTSS21726
CPROM17425	CTSS21727
CPROM17426	CTSS21728
CPROM17427	CTSS21729
CPROM17428	CTSS21730
CPROM17429	CTSS21731
CPROM17430	CTSS21732
CPROM17431	CTSS21733
CPROM17431	CTSS21734
CPROM17432	CTSS21735
CPROM17432	CTSS21736
CPROM17432	CTSS21737
CPROM17433	CTSS21738
CPROM17433	CTSS21739
CPROM17434	CTSS21740
CPROM17435	CTSS21741
CPROM17436	CTSS21742
CPROM17437	CTSS21743
CPROM17438	CTSS21744
CPROM17438	CTSS21745
CPROM17439	CTSS21746
CPROM17440	CTSS21747
CPROM17441	CTSS21748
CPROM17441	CTSS21749
CPROM17441	CTSS21750
CPROM17442	CTSS21751
CPROM17443	CTSS21752
CPROM17444	CTSS21753
CPROM17445	CTSS21754
CPROM17446	CTSS21755
CPROM17446	CTSS21756
CPROM17446	CTSS21757
CPROM17447	CTSS21758
CPROM17448	CTSS21759
CPROM17449	CTSS21760
CPROM17449	CTSS21761
CPROM17450	CTSS21762
CPROM17451	CTSS21763
CPROM17452	CTSS21765
CPROM17453	CTSS21764
CPROM17454	CTSS21766
CPROM17454	CTSS21767
CPROM17455	CTSS21768
CPROM17456	CTSS21769
CPROM17457	CTSS21770
CPROM17458	CTSS21771
CPROM17459	CTSS21772
CPROM17460	CTSS21773
CPROM17461	CTSS21774
CPROM17462	CTSS21775
CPROM17462	CTSS21776
CPROM17463	CTSS21777
CPROM17463	CTSS21778
CPROM17464	CTSS21779
CPROM17465	CTSS21780
CPROM17466	CTSS21781
CPROM17466	CTSS21782
CPROM17467	CTSS21784
CPROM17468	CTSS21783
CPROM17469	CTSS21785
CPROM17470	CTSS21786
CPROM17471	CTSS21787
CPROM17472	CTSS21788
CPROM17473	CTSS21789
CPROM17474	CTSS21790
CPROM17474	CTSS21791
CPROM17475	CTSS21792
CPROM17475	CTSS21793
CPROM17475	CTSS21794
CPROM17476	CTSS21795
CPROM17477	CTSS21796
CPROM17478	CTSS21797
CPROM17479	CTSS21798
CPROM17480	CTSS21799
CPROM17481	CTSS21800
CPROM17482	CTSS21801
CPROM17483	CTSS21802
CPROM17484	CTSS21803
CPROM17484	CTSS21804
CPROM17484	CTSS21805
CPROM17484	CTSS21806
CPROM17484	CTSS21807
CPROM17485	CTSS21809
CPROM17485	CTSS21811
CPROM17486	CTSS21808
CPROM17486	CTSS21810
CPROM17486	CTSS21812
CPROM17486	CTSS21813
CPROM17487	CTSS21814
CPROM17487	CTSS21815
CPROM17487	CTSS21816
CPROM17488	CTSS21817
CPROM17489	CTSS21818
CPROM17490	CTSS21819
CPROM17490	CTSS21820
CPROM17491	CTSS21821
CPROM17492	CTSS21822
CPROM17493	CTSS21823
CPROM17494	CTSS21824
CPROM17495	CTSS21825
CPROM17496	CTSS21826
CPROM17497	CTSS21827
CPROM17498	CTSS21828
CPROM17499	CTSS21829
CPROM17500	CTSS21830
CPROM17501	CTSS21831
CPROM17502	CTSS21832
CPROM17503	CTSS21833
CPROM17504	CTSS21834
CPROM17505	CTSS21835
CPROM17506	CTSS21836
CPROM17507	CTSS21837
CPROM17508	CTSS21838
CPROM17508	CTSS21839
CPROM17509	CTSS21840
CPROM17510	CTSS21841
CPROM17511	CTSS21842
CPROM17512	CTSS21843
CPROM17513	CTSS21844
CPROM17513	CTSS21845
CPROM17513	CTSS21846
CPROM17513	CTSS21847
CPROM17514	CTSS21848
CPROM17515	CTSS21849
CPROM17516	CTSS21850
CPROM17517	CTSS21851
CPROM17518	CTSS21852
CPROM17519	CTSS21853
CPROM17520	CTSS21854
CPROM17520	CTSS21855
CPROM17520	CTSS21856
CPROM17521	CTSS21857
CPROM17522	CTSS21858
CPROM17523	CTSS21859
CPROM17524	CTSS21860
CPROM17525	CTSS21861
CPROM17526	CTSS21862
CPROM17527	CTSS21863
CPROM17528	CTSS21864
CPROM17529	CTSS21865
CPROM17529	CTSS21866
CPROM17530	CTSS21867
CPROM17531	CTSS21868
CPROM17531	CTSS21869
CPROM17532	CTSS21870
CPROM17533	CTSS21871
CPROM17534	CTSS21872
CPROM17535	CTSS21873
CPROM17536	CTSS21874
CPROM17537	CTSS21875
CPROM17538	CTSS21876
CPROM17539	CTSS21877
CPROM17540	CTSS21878
CPROM17541	CTSS21879
CPROM17542	CTSS21880
CPROM17543	CTSS21881
CPROM17544	CTSS21882
CPROM17545	CTSS21883
CPROM17546	CTSS21884
CPROM17547	CTSS21885
CPROM17548	CTSS21886
CPROM17549	CTSS21887
CPROM17550	CTSS21888
CPROM17550	CTSS21889
CPROM17550	CTSS21890
CPROM17551	CTSS21891
CPROM17552	CTSS21892
CPROM17553	CTSS21893
CPROM17554	CTSS21894
CPROM17555	CTSS21895
CPROM17556	CTSS21896
CPROM17556	CTSS21897
CPROM17557	CTSS21898
CPROM17558	CTSS21899
CPROM17559	CTSS21900
CPROM17560	CTSS21901
CPROM17561	CTSS21902
CPROM17562	CTSS21903
CPROM17563	CTSS21904
CPROM17564	CTSS21905
CPROM17565	CTSS21906
CPROM17566	CTSS21907
CPROM17567	CTSS21908
CPROM17568	CTSS21909
CPROM17569	CTSS21910
CPROM17569	CTSS21911
CPROM17570	CTSS21914
CPROM17571	CTSS21912
CPROM17571	CTSS21913
CPROM17571	CTSS21915
CPROM17572	CTSS21916
CPROM17573	CTSS21917
CPROM17574	CTSS21918
CPROM17575	CTSS21919
CPROM17576	CTSS21920
CPROM17577	CTSS21921
CPROM17578	CTSS21922
CPROM17579	CTSS21923
CPROM17580	CTSS21924
CPROM17581	CTSS21925
CPROM17582	CTSS21926
CPROM17583	CTSS21927
CPROM17584	CTSS21928
CPROM17585	CTSS21929
CPROM17585	CTSS21930
CPROM17586	CTSS21931
CPROM17587	CTSS21932
CPROM17588	CTSS21933
CPROM17589	CTSS21934
CPROM17590	CTSS21935
CPROM17591	CTSS21936
CPROM17592	CTSS21937
CPROM17593	CTSS21938
CPROM17594	CTSS21939
CPROM17595	CTSS21940
CPROM17596	CTSS21941
CPROM17597	CTSS21942
CPROM17598	CTSS21943
CPROM17599	CTSS21944
CPROM17600	CTSS21945
CPROM17601	CTSS21946
CPROM17602	CTSS21947
CPROM17602	CTSS21948
CPROM17602	CTSS21949
CPROM17603	CTSS21950
CPROM17604	CTSS21951
CPROM17605	CTSS21952
CPROM17605	CTSS21953
CPROM17606	CTSS21954
CPROM17607	CTSS21955
CPROM17608	CTSS21956
CPROM17608	CTSS21957
CPROM17609	CTSS21958
CPROM17610	CTSS21959
CPROM17611	CTSS21960
CPROM17611	CTSS21961
CPROM17611	CTSS21962
CPROM17612	CTSS21963
CPROM17613	CTSS21964
CPROM17614	CTSS21965
CPROM17615	CTSS21966
CPROM17616	CTSS21967
CPROM17617	CTSS21968
CPROM17618	CTSS21969
CPROM17619	CTSS21970
CPROM17619	CTSS21971
CPROM17620	CTSS21972
CPROM17621	CTSS21973
CPROM17622	CTSS21974
CPROM17623	CTSS21975
CPROM17624	CTSS21976
CPROM17625	CTSS21977
CPROM17625	CTSS21978
CPROM17626	CTSS21979
CPROM17626	CTSS21980
CPROM17626	CTSS21981
CPROM17627	CTSS21982
CPROM17628	CTSS21983
CPROM17629	CTSS21984
CPROM17630	CTSS21985
CPROM17631	CTSS21986
CPROM17632	CTSS21987
CPROM17633	CTSS21988
CPROM17634	CTSS21989
CPROM17635	CTSS21990
CPROM17635	CTSS21991
CPROM17635	CTSS21992
CPROM17636	CTSS21993
CPROM17636	CTSS21994
CPROM17636	CTSS21995
CPROM17637	CTSS21996
CPROM17637	CTSS21997
CPROM17638	CTSS21998
CPROM17639	CTSS21999
CPROM17640	CTSS22000
CPROM17641	CTSS22001
CPROM17642	CTSS22002
CPROM17643	CTSS22003
CPROM17644	CTSS22004
CPROM17645	CTSS22005
CPROM17646	CTSS22006
CPROM17647	CTSS22007
CPROM17648	CTSS22008
CPROM17649	CTSS22009
CPROM17649	CTSS22010
CPROM17650	CTSS22011
CPROM17651	CTSS22012
CPROM17652	CTSS22013
CPROM17653	CTSS22014
CPROM17654	CTSS22015
CPROM17655	CTSS22016
CPROM17656	CTSS22017
CPROM17657	CTSS22019
CPROM17657	CTSS22020
CPROM17657	CTSS22021
CPROM17658	CTSS22018
CPROM17659	CTSS22022
CPROM17660	CTSS22023
CPROM17660	CTSS22024
CPROM17660	CTSS22025
CPROM17661	CTSS22026
CPROM17662	CTSS22027
CPROM17662	CTSS22028
CPROM17663	CTSS22029
CPROM17664	CTSS22030
CPROM17665	CTSS22031
CPROM17666	CTSS22032
CPROM17667	CTSS22033
CPROM17668	CTSS22034
CPROM17668	CTSS22035
CPROM17669	CTSS22036
CPROM17670	CTSS22037
CPROM17671	CTSS22038
CPROM17672	CTSS22039
CPROM17672	CTSS22040
CPROM17673	CTSS22041
CPROM17674	CTSS22042
CPROM17675	CTSS22043
CPROM17675	CTSS22044
CPROM17676	CTSS22045
CPROM17676	CTSS22046
CPROM17677	CTSS22047
CPROM17678	CTSS22048
CPROM17678	CTSS22049
CPROM17678	CTSS22050
CPROM17678	CTSS22051
CPROM17678	CTSS22052
CPROM17679	CTSS22053
CPROM17680	CTSS22054
CPROM17680	CTSS22055
CPROM17681	CTSS22056
CPROM17682	CTSS22057
CPROM17683	CTSS22058
CPROM17684	CTSS22059
CPROM17685	CTSS22060
CPROM17686	CTSS22061
CPROM17687	CTSS22062
CPROM17688	CTSS22063
CPROM17689	CTSS22064
CPROM17690	CTSS22065
CPROM17691	CTSS22066
CPROM17692	CTSS22067
CPROM17693	CTSS22068
CPROM17694	CTSS22069
CPROM17695	CTSS22070
CPROM17696	CTSS22071
CPROM17697	CTSS22072
CPROM17698	CTSS22073
CPROM17698	CTSS22074
CPROM17699	CTSS22075
CPROM17700	CTSS22076
CPROM17701	CTSS22079
CPROM17702	CTSS22077
CPROM17702	CTSS22078
CPROM17703	CTSS22080
CPROM17703	CTSS22081
CPROM17703	CTSS22082
CPROM17704	CTSS22083
CPROM17705	CTSS22084
CPROM17706	CTSS22085
CPROM17706	CTSS22086
CPROM17707	CTSS22087
CPROM17708	CTSS22088
CPROM17709	CTSS22089
CPROM17710	CTSS22090
CPROM17711	CTSS22091
CPROM17712	CTSS22092
CPROM17713	CTSS22093
CPROM17714	CTSS22094
CPROM17715	CTSS22095
CPROM17716	CTSS22096
CPROM17717	CTSS22097
CPROM17718	CTSS22098
CPROM17719	CTSS22099
CPROM17720	CTSS22100
CPROM17721	CTSS22101
CPROM17721	CTSS22102
CPROM17722	CTSS22103
CPROM17723	CTSS22104
CPROM17723	CTSS22105
CPROM17723	CTSS22106
CPROM17723	CTSS22107
CPROM17724	CTSS22108
CPROM17725	CTSS22109
CPROM17726	CTSS22110
CPROM17727	CTSS22111
CPROM17728	CTSS22112
CPROM17729	CTSS22113
CPROM17730	CTSS22114
CPROM17731	CTSS22115
CPROM17732	CTSS22116
CPROM17733	CTSS22117
CPROM17734	CTSS22118
CPROM17735	CTSS22119
CPROM17736	CTSS22120
CPROM17737	CTSS22121
CPROM17738	CTSS22122
CPROM17739	CTSS22123
CPROM17739	CTSS22124
CPROM17739	CTSS22125
CPROM17740	CTSS22126
CPROM17741	CTSS22127
CPROM17742	CTSS22128
CPROM17743	CTSS22129
CPROM17744	CTSS22130
CPROM17745	CTSS22131
CPROM17746	CTSS22132
CPROM17747	CTSS22133
CPROM17748	CTSS22134
CPROM17749	CTSS22135
CPROM17750	CTSS22136
CPROM17751	CTSS22137
CPROM17752	CTSS22138
CPROM17752	CTSS22139
CPROM17753	CTSS22140
CPROM17754	CTSS22141
CPROM17755	CTSS22142
CPROM17756	CTSS22143
CPROM17757	CTSS22144
CPROM17758	CTSS22145
CPROM17759	CTSS22146
CPROM17760	CTSS22147
CPROM17761	CTSS22148
CPROM17762	CTSS22149
CPROM17763	CTSS22150
CPROM17764	CTSS22151
CPROM17765	CTSS22152
CPROM17766	CTSS22153
CPROM17767	CTSS22154
CPROM17768	CTSS22155
CPROM17769	CTSS22156
CPROM17770	CTSS22157
CPROM17771	CTSS22158
CPROM17772	CTSS22159
CPROM17773	CTSS22160
CPROM17774	CTSS22161
CPROM17775	CTSS22162
CPROM17776	CTSS22163
CPROM17777	CTSS22164
CPROM17778	CTSS22165
CPROM17779	CTSS22166
CPROM17780	CTSS22167
CPROM17781	CTSS22168
CPROM17782	CTSS22169
CPROM17783	CTSS22170
CPROM17784	CTSS22171
CPROM17784	CTSS22172
CPROM17784	CTSS22173
CPROM17785	CTSS22174
CPROM17786	CTSS22175
CPROM17787	CTSS22176
CPROM17787	CTSS22177
CPROM17788	CTSS22178
